codigoOC;NroConvenioMarco;FechaEnvioOC;NombreOC;DescripcionOC;EstadoOC;ProcedenciaOC;CompraCoordinada;GranCompra;idGranCompra;NombreGranCompra;FechaDesde_PeriodoInvitacion;FechaHasta_PeriodoInvitacion;MontoAprobGC_SubTotal;MontoAprobGC_SubTotalIVA;MontoAprobGC_ImpEsp;MontoAprobGC_TotalFinal;GlosaEvaluacion;MonedaOC;MontoNetoOC;DescuentosOC;CargosOC;ImpuestosOC;MontoTotalOC;ImpuestosOC_CLP;MontoNetoOC_CLP;MetodoPago;TipoDespacho;Financiamiento;UnidadCompra;UnidadCompraRUT;RegionUnidadCompra;entCode;Institucion;Sector;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;RegionProveedor;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;Producto;Modelo;Marca;NombreItem;DescripcionItem;CantidadItem;UnidadMedida;MonedaItem;MontoNetoItem;DescuentoItem;CargosItem;ImpuestoEspecificoItem;MontoTotalItem;MontoNetoItemCLP
1177296-14-CM24;;08-01-2024 0:00:00;PASAJE AEREO-VALDIVIA-FRANCOISE HAHN-SOFIA BUSTOS-CAROLINA RETAMAL-18 AL 19 ENERO;Orden de Compra codigo: 1177296-14-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC INT.: AABWQIQ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;407625;0;13152;0;420777;0;407625;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;101980;0;0;0;101980;101980
1177296-12-CM24;;06-01-2024 0:00:00;Orden de Compra: 1177296-12-CM24;Orden de Compra codigo: 1177296-12-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;458164;0;8768;0;466932;0;458164;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;193480;0;0;0;193480;193480
1177296-11-CM24;;05-01-2024 0:00:00;Pasaje Mersler Lidid - Balmaceda Santiago;Pasaje Mersler Lidid - Balmaceda Santiago (08/01 A 10/01) RUT: 17.338.538-2 Orden de Compra codigo: 1177296-11-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;185686;0;4384;0;190070;0;185686;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;19836;0;0;0;19836;19836
1177296-9-CM24;;05-01-2024 0:00:00;PASAJE IDA REGRESO LA SERENA OSORIO DONOSO PLATERO;Orden de Compra codigo: 1177296-9-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;568746;0;13152;0;581898;0;568746;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;153980;0;0;0;153980;153980
1177296-12-CM24;;06-01-2024 0:00:00;Orden de Compra: 1177296-12-CM24;Orden de Compra codigo: 1177296-12-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;458164;0;8768;0;466932;0;458164;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;71204;0;0;0;71204;71204
1177296-11-CM24;;05-01-2024 0:00:00;Pasaje Mersler Lidid - Balmaceda Santiago;Pasaje Mersler Lidid - Balmaceda Santiago (08/01 A 10/01) RUT: 17.338.538-2 Orden de Compra codigo: 1177296-11-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;185686;0;4384;0;190070;0;185686;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;165850;0;0;0;165850;165850
1177296-19-CM24;;09-01-2024 0:00:00;PASAJE AEREO-LA SERENA-OSVALDO SOTO DEL 11 AL 12 ENERO;Orden de Compra codigo: 1177296-19-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC Interno : AABWQXP ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;151726;0;4384;0;156110;0;151726;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;15;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;115980;0;0;0;115980;115980
1177296-14-CM24;;08-01-2024 0:00:00;PASAJE AEREO-VALDIVIA-FRANCOISE HAHN-SOFIA BUSTOS-CAROLINA RETAMAL-18 AL 19 ENERO;Orden de Compra codigo: 1177296-14-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC INT.: AABWQIQ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;407625;0;13152;0;420777;0;407625;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;101980;0;0;0;101980;101980
1177296-20-CM24;;09-01-2024 0:00:00;PASAJE AEREO-CONCEPCIÓN-ROXANA CAMPOS 17 ENERO;Orden de Compra codigo: 1177296-20-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC Interno : AABWRGW ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;84726;0;4384;0;89110;0;84726;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;35746;0;0;0;35746;35746
1177296-24-CM24;;10-01-2024 0:00:00;PASAJE IDA REGRESO SANTIAGO-ARICA DENISSE BARRERA;Orden de Compra codigo: 1177296-24-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;251980;0;4741;0;256721;0;251980;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;36000;0;0;0;36000;36000
1208089-3-SE24;;09-01-2024 0:00:00;RTM - SSJ Cambio Pasaje Aéreo Nacional;RTM - SSJ Cambio Pasajes Aéreo Nacional ciudad de Santiago (Regreso 11/01/2024) Orden de Compra 1208089-1-CM24;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;93014;0;0;0;93014;0;93014;30 dias contra la recepcion conforme de la factura;Despachar a Dirección de envío;2;DIRECCIÓN REGIONAL TARAPACÁ;62.000.890-7;Region de Tarapaca;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;Región Metropolitana de Santiago;Servicios de transporte, almacenaje y correo;Transporte de pasajeros;Transporte aéreo de pasajeros;78111502;Viajes en aviones comerciales, pasajes aéreos;;;;Viajes en aviones comerciales, pasajes aéreos;RTM - SSJ Cambio Pasajes Aéreo Nacional Santiago/Iquique al 11/01/2024 Orden de Compra 1208089-1-CM24;2;Unidad;CLP;46507;0;0;0;93014;93014
1177296-25-CM24;;10-01-2024 0:00:00;PASAJE IDA  A ANTOFAGASTA JULIO FERNANDEZ ARIAS ;Orden de Compra codigo: 1177296-25-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;106114;0;4741;0;110855;0;106114;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;7224;0;0;0;7224;7224
1177296-21-CM24;;09-01-2024 0:00:00;PASAJE BBA SANTIAGO - GABRIELA QUIROZ;Orden de Compra codigo: 1177296-21-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;137363;0;4741;0;142104;0;137363;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;119490;0;0;0;119490;119490
1177296-21-CM24;;09-01-2024 0:00:00;PASAJE BBA SANTIAGO - GABRIELA QUIROZ;Orden de Compra codigo: 1177296-21-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;137363;0;4741;0;142104;0;137363;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;17873;0;0;0;17873;17873
1177296-22-CM24;;10-01-2024 0:00:00;PASAJE IDA REGRESO SANTIAGO-ARICA M.FRAN REYES;Orden de Compra codigo: 1177296-22-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA  MEDIO DE PAGO: CREDITO A 30 DIAS;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;223980;0;4741;0;228721;0;223980;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;187980;0;0;0;187980;187980
1177296-22-CM24;;10-01-2024 0:00:00;PASAJE IDA REGRESO SANTIAGO-ARICA M.FRAN REYES;Orden de Compra codigo: 1177296-22-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA  MEDIO DE PAGO: CREDITO A 30 DIAS;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;223980;0;4741;0;228721;0;223980;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;36000;0;0;0;36000;36000
1177296-20-CM24;;09-01-2024 0:00:00;PASAJE AEREO-CONCEPCIÓN-ROXANA CAMPOS 17 ENERO;Orden de Compra codigo: 1177296-20-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC Interno : AABWRGW ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;84726;0;4384;0;89110;0;84726;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;48980;0;0;0;48980;48980
1177296-28-CM24;;11-01-2024 0:00:00;PASAJE AEREO-ANTOFAGASTA-SERGIO PALMA-16 AL 17 DE ENERO;Orden de Compra codigo: 1177296-28-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC INT.: AABWSBX;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;272292;0;4741;0;277033;0;272292;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;23;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;235980;0;0;0;235980;235980
1208104-8-CM24;;11-01-2024 0:00:00;Orden de Compra: 1208104-8-CM24;Orden de Compra codigo: 1208104-8-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA FAE Los Ángeles pasaje ida y regreso de dupla Pamela Godoy Suarez - Claudio Espinoza Valdés -  visitas domiciliarias Región Metropolitana. ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;288584;0;9482;0;298066;0;288584;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;72624;0;0;0;72624;72624
1208104-4-CM24;;11-01-2024 0:00:00;Orden de Compra: 1208104-4-CM24;Orden de Compra codigo: 1208104-4-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;132293;1;14223;0;146515;0;132292;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;1;1;0;0;1;0
1208104-5-CM24;;11-01-2024 0:00:00;Orden de Compra: 1208104-5-CM24;Orden de Compra código: 1208104-5-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA, viaje ida, comision de servicios despeje familiar. ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;475016;0;9482;0;484498;0;475016;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;DIRECCION REGIONAL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;209004;0;0;0;209004;209004
1177296-26-CM24;;10-01-2024 0:00:00;PASAJE REGRESO ANTOFAGASTA - SANTIAGO JULIO FERNANDEZ;Orden de Compra codigo: 1177296-26-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;78990;0;4741;0;83731;0;78990;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;60990;0;0;0;60990;60990
1177296-23-CM24;;10-01-2024 0:00:00;PASAJE AEREO-ARICA-MAURICIO VERGARA DEL 11 AL 12 DE ENERO;Orden de Compra codigo: 1177296-23-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC Interno : AABWRMD ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;267980;0;4741;0;272721;0;267980;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;231980;0;0;0;231980;231980
